disease_id,category,voc_id,log2_fold_change
atopic_dermatitis,inflammatory,benzene,0.04635951844379424
atopic_dermatitis,inflammatory,butane,0.03337021752214339
atopic_dermatitis,inflammatory,carbon_disulfide,0.008778448649478632
atopic_dermatitis,inflammatory,crotonaldehyde,0.03965211192603325
atopic_dermatitis,inflammatory,cyclohexane,0.03567919799789199
atopic_dermatitis,inflammatory,decanal,0.05213760968172836
atopic_dermatitis,inflammatory,dimethyl_amine,0.013844815325450751
atopic_dermatitis,inflammatory,dimethyl_disulfide,3.981280461735194e-05
atopic_dermatitis,inflammatory,dms,0.005153966517019903
atopic_dermatitis,inflammatory,dmts,0.00741550681117983
atopic_dermatitis,inflammatory,dodecane,0.026862108266448692
atopic_dermatitis,inflammatory,ethane,0.06554521438503799
atopic_dermatitis,inflammatory,ethanol,0.015232808394657906
atopic_dermatitis,inflammatory,ethyl_acetate,0.03056198655990155
atopic_dermatitis,inflammatory,ethylbenzene,-0.059579200407379365
atopic_dermatitis,inflammatory,formaldehyde,-0.009955933154756604
atopic_dermatitis,inflammatory,furan,0.009786560018108995
atopic_dermatitis,inflammatory,heptanal,0.09001976137967488
atopic_dermatitis,inflammatory,hexanal,2.242740387645266
atopic_dermatitis,inflammatory,hexane,0.04225343066728997
atopic_dermatitis,inflammatory,hydrogen_sulfide,0.4591902729182341
atopic_dermatitis,inflammatory,indole,0.012989501023377772
atopic_dermatitis,inflammatory,isoprene,-0.030016761792365097
